https,urlLength,hostLength,pathLength,subdomains,usesIPAddress,digitCount,hyphenCount,underscoreCount,dotCount,keywordMatches,suspiciousTLD,label
1,30,20,1,0,0,0,0,0,1,0,0,0
0,38,25,6,1,0,0,1,0,2,0,0,1
1,20,10,1,0,0,0,0,0,1,0,0,0
1,22,12,1,0,0,0,0,0,1,0,0,0
1,40,32,0,1,0,0,0,0,2,0,0,1
1,27,17,1,0,0,0,1,0,1,0,0,0
1,22,7,7,0,0,1,0,0,1,0,0,1
1,175,15,108,1,0,18,1,2,2,0,0,1
1,26,16,1,0,0,0,0,0,1,0,0,0
1,21,11,1,0,0,0,0,0,1,0,0,0
1,32,22,1,1,0,0,0,0,2,0,0,0
1,22,12,1,1,0,0,0,0,2,0,0,0
1,25,15,1,0,0,0,1,0,1,0,0,0
1,17,7,1,0,0,0,0,0,1,0,0,0
1,84,15,61,1,0,11,0,0,2,0,0,1
1,18,8,1,0,0,0,0,0,1,0,0,0
1,45,16,21,1,0,0,0,0,2,0,0,1
1,62,43,11,1,0,20,1,0,2,0,0,1
1,48,33,7,1,0,0,3,0,2,0,0,1
0,49,21,21,1,0,17,0,0,2,0,0,1
1,21,6,7,0,0,1,1,0,1,0,0,1
1,26,16,1,0,0,0,0,0,1,0,0,0
1,45,31,6,1,0,0,2,0,2,0,0,1
1,19,9,1,0,0,0,0,0,1,0,0,0
1,23,13,1,0,0,0,0,0,1,0,0,0
1,26,16,1,0,0,0,0,0,1,0,0,0
1,30,20,1,0,0,0,2,0,1,0,0,0
1,37,7,22,0,0,0,0,0,1,0,0,1
1,28,18,1,0,0,0,0,0,1,0,0,0
1,23,8,7,1,0,2,0,0,2,0,0,1
1,20,10,1,0,0,0,0,0,1,0,0,0
1,90,30,30,1,0,2,1,0,2,0,0,1
0,46,39,0,1,0,12,0,0,2,0,1,1
0,50,42,1,1,0,7,4,0,2,0,0,1
1,32,22,1,0,0,0,0,0,1,0,0,0
1,23,13,1,0,0,0,0,0,1,0,0,0
1,29,17,4,0,0,0,1,0,1,0,0,1
1,19,9,1,0,0,0,0,0,1,0,0,0
1,25,15,1,0,0,0,1,0,1,0,0,0
0,42,23,12,1,0,0,0,0,2,0,0,1
1,44,30,6,1,0,0,3,0,2,0,0,1
1,29,19,1,0,0,1,0,0,1,0,0,0
1,56,15,10,1,0,3,0,0,2,0,0,1
1,22,7,7,0,0,2,0,0,1,0,0,1
1,42,34,0,2,0,6,0,0,3,0,0,1
1,21,11,1,0,0,0,0,0,1,0,0,0
1,49,21,20,1,0,2,2,0,2,0,0,1
1,131,15,108,1,0,20,1,0,2,0,0,1
1,27,17,1,0,0,0,0,0,1,0,0,0
1,21,6,7,0,0,1,1,0,1,0,0,1
1,32,22,1,0,0,0,0,0,1,0,0,0
1,48,39,1,1,0,3,4,0,2,0,0,1
1,22,12,1,0,0,2,0,0,1,0,0,0
1,21,6,7,0,0,2,1,0,1,0,0,1
1,75,24,1,1,0,22,1,0,2,0,0,1
1,20,10,1,0,0,2,0,0,1,0,0,0
1,21,6,7,0,0,0,1,0,1,0,0,1
1,62,43,11,1,0,22,1,0,2,0,0,1
1,44,35,1,1,0,0,2,0,2,0,0,1
1,21,6,7,0,0,2,1,0,1,0,0,1
1,41,31,1,0,0,0,0,0,1,0,0,0
1,31,21,1,0,0,0,0,0,1,0,0,0
1,16,6,1,0,0,0,0,0,1,0,0,0
1,22,6,8,0,0,2,0,0,1,0,0,1
1,24,15,1,1,0,0,0,0,2,0,0,1
1,20,10,1,0,0,0,0,0,1,0,0,0
1,175,15,108,1,0,12,1,3,2,0,0,1
1,22,12,1,0,0,0,0,0,1,0,0,0
1,22,12,1,0,0,0,0,0,1,0,0,0
1,25,15,1,0,0,0,0,0,1,0,0,0
1,23,8,7,1,0,0,0,0,2,0,0,1
1,34,25,1,1,0,0,1,0,2,1,0,1
1,27,17,1,0,0,0,0,0,1,0,0,0
1,28,18,1,0,0,0,0,0,1,0,0,0
1,45,16,21,1,0,0,0,0,2,0,0,1
1,24,14,1,1,0,0,0,0,2,0,0,0
1,17,7,1,0,0,0,0,0,1,0,0,0
1,22,12,1,0,0,0,0,0,1,0,0,0
1,24,14,1,0,0,0,0,0,1,0,0,0
1,34,25,1,1,0,1,1,0,2,1,0,1
1,47,12,27,1,0,5,0,0,2,0,0,1
1,46,7,2,1,0,1,1,0,2,0,0,1
0,35,28,0,0,0,1,1,0,1,0,0,1
0,43,35,1,1,0,6,4,0,2,0,0,1
1,17,7,1,0,0,0,0,0,1,0,0,0
1,83,74,1,2,0,7,0,0,3,0,0,1
1,19,9,1,0,0,0,0,0,1,0,0,0
1,50,10,1,0,0,0,0,0,1,1,0,1
1,22,12,1,0,0,2,0,0,1,0,0,0
1,43,34,1,1,0,0,1,0,2,0,0,1
1,39,30,1,1,0,4,0,0,2,0,0,1
0,40,32,1,1,0,8,1,0,2,0,0,1
1,47,38,1,1,0,14,2,0,2,0,0,1
1,26,16,1,0,0,2,2,0,1,0,0,0
1,21,6,7,0,0,0,1,0,1,0,0,1
1,175,15,108,1,0,16,2,0,2,0,0,1
1,34,25,1,1,0,0,0,0,2,0,0,1
1,51,11,25,0,0,6,0,0,1,0,0,1
1,18,8,1,1,0,0,0,0,2,0,0,0
1,50,29,13,1,0,0,4,0,2,0,0,1
1,20,10,1,1,0,0,0,0,2,0,0,0
1,19,9,1,0,0,0,0,0,1,0,0,0
1,29,19,1,0,0,0,0,0,1,0,0,0
1,21,6,7,0,0,0,1,0,1,0,0,1
1,25,15,1,0,0,0,0,0,1,0,0,0
1,26,14,4,0,0,0,0,0,1,0,0,1
1,22,7,7,0,0,0,0,0,1,0,0,1
1,18,8,1,0,0,0,0,0,1,0,0,0
0,33,26,0,1,0,4,0,0,2,0,1,1
1,17,7,1,0,0,1,0,0,1,0,0,0
1,23,8,7,1,0,0,0,0,2,0,0,1
1,26,16,1,0,0,0,0,0,1,0,0,0
1,27,19,0,1,0,0,0,0,2,0,0,1
1,25,15,1,0,0,0,0,0,1,0,0,0
1,32,22,1,0,0,0,0,0,1,0,0,0
1,16,6,1,0,0,0,0,0,1,0,0,0
1,19,9,1,0,0,0,0,0,1,0,0,0
1,75,24,1,1,0,26,1,0,2,0,0,1
1,23,13,1,0,0,0,0,0,1,0,0,0
1,21,6,7,0,0,0,1,0,1,0,0,1
1,19,9,1,0,0,0,0,0,1,0,0,0
1,90,34,48,2,0,13,3,3,3,0,0,1
1,35,26,1,1,0,2,1,0,2,0,0,1
1,55,16,31,1,0,2,1,0,2,1,0,1
1,24,14,1,0,0,0,0,0,1,0,0,0
1,38,29,1,1,0,0,0,0,2,0,0,1
1,20,10,1,0,0,0,0,0,1,0,0,0
1,31,22,1,1,0,0,0,0,2,0,0,1
1,22,12,1,0,0,0,1,0,1,0,0,0
1,19,9,1,1,0,0,0,0,2,0,0,0
1,26,16,1,0,0,0,0,0,1,0,0,0
1,22,12,1,1,0,0,0,0,2,0,0,0
1,21,11,1,0,0,0,0,0,1,0,0,0
1,23,8,7,1,0,0,0,0,2,0,0,1
1,24,14,1,0,0,0,0,0,1,0,0,0
1,27,17,1,0,0,3,0,0,1,0,0,0
1,20,10,1,0,0,0,0,0,1,0,0,0
1,22,6,8,0,0,1,0,0,1,0,0,1
1,26,16,1,0,0,0,0,0,1,0,0,0
1,24,14,1,0,0,0,0,0,1,0,0,0
1,32,22,1,0,0,0,0,0,1,0,0,0
1,32,22,1,0,0,1,0,0,1,0,0,0
1,175,15,108,1,0,25,2,1,2,0,0,1
1,21,11,1,0,0,0,0,0,1,0,0,0
1,26,16,1,0,0,0,0,0,1,0,0,0
1,17,7,1,0,0,0,0,0,1,0,0,0
1,20,10,1,0,0,0,0,0,1,0,0,0
1,26,16,1,1,0,0,0,0,2,0,0,0
1,24,14,1,0,0,0,0,0,1,0,0,0
1,17,7,1,0,0,0,0,0,1,0,0,0
1,19,9,1,0,0,0,0,0,1,0,0,0
1,17,7,1,0,0,0,0,0,1,0,0,0
1,18,8,1,0,0,1,0,0,1,0,0,0
1,175,15,108,1,0,14,1,2,2,0,0,1
1,21,11,1,0,0,0,0,0,1,0,0,0
1,38,29,1,1,0,0,0,0,2,0,0,1
1,24,14,1,0,0,0,0,0,1,0,0,0
1,25,15,1,0,0,0,0,0,1,0,0,0
0,46,38,1,1,0,4,3,0,2,0,0,1
1,62,14,40,1,0,3,3,0,2,0,0,1
1,175,15,108,1,0,23,3,4,2,0,0,1
1,27,17,1,0,0,0,0,0,1,0,0,0
1,746,21,5,0,0,80,9,29,1,0,0,1
1,20,10,1,0,0,0,0,0,1,1,0,0
1,44,35,1,1,0,8,0,0,2,0,0,1
1,43,34,1,1,0,2,0,0,2,0,0,1
1,19,9,1,0,0,0,0,0,1,0,0,0
1,22,7,7,0,0,0,0,0,1,0,0,1
1,23,8,7,1,0,1,0,0,2,0,0,1
1,34,25,1,1,0,0,0,0,2,0,0,1
1,23,13,1,0,0,0,0,0,1,0,0,0
1,25,15,1,0,0,0,0,0,1,0,0,0
1,25,12,5,0,0,0,0,0,1,0,0,1
1,167,15,108,1,0,15,2,2,2,0,0,1
1,24,16,0,0,0,0,0,0,1,0,0,1
1,17,7,1,0,0,0,0,0,1,0,0,0
1,25,16,1,1,0,0,0,0,2,0,0,1
1,24,14,1,0,0,0,0,0,1,0,1,0
1,21,6,7,0,0,0,1,0,1,0,0,1
1,20,10,1,1,0,0,0,0,2,0,0,0
1,24,15,1,0,0,0,0,0,1,0,0,1
1,23,13,1,0,0,0,0,0,1,0,0,0
1,20,10,1,0,0,3,0,0,1,0,0,0
1,40,16,1,0,0,5,1,0,1,0,0,1
1,25,15,1,0,0,0,0,0,1,0,0,0
1,26,16,1,0,0,2,2,0,1,0,0,0
1,23,13,1,0,0,0,1,0,1,0,0,0
1,42,22,12,1,0,6,0,0,2,0,0,1
1,45,36,1,1,0,6,2,0,2,0,0,1
1,40,31,1,1,0,3,0,0,2,0,0,1
1,23,8,7,1,0,1,0,0,2,0,0,1
1,24,14,1,0,0,0,0,0,1,0,0,0
1,30,20,1,0,0,0,1,0,1,0,0,0
1,36,18,10,1,0,2,2,0,2,0,0,1
1,57,16,33,1,0,0,1,0,2,0,0,1
1,62,17,23,0,0,5,1,1,1,0,0,1
1,83,74,1,2,0,8,0,0,3,0,0,1
1,94,21,65,1,0,12,1,0,2,0,0,1
1,22,12,1,0,0,0,0,0,1,0,0,0
1,18,8,1,0,0,0,0,0,1,0,0,0
1,28,11,9,0,0,6,0,0,1,0,0,1
1,23,7,8,0,0,1,0,0,1,0,0,1
1,22,7,7,0,0,0,0,0,1,0,0,1
1,21,11,1,0,0,0,0,0,1,0,0,0
1,175,15,108,1,0,16,1,0,2,0,0,1
1,27,17,1,0,0,0,1,0,1,0,0,0
1,30,20,1,0,0,0,0,0,1,0,0,0
1,20,10,1,0,0,0,0,0,1,0,0,0
1,23,8,7,1,0,0,0,0,2,0,0,1
1,22,12,1,0,0,0,0,0,1,0,0,0
1,19,9,1,0,0,0,0,0,1,0,0,0
1,30,21,1,1,0,0,0,0,2,1,0,1
1,15,5,1,0,0,2,0,0,1,0,0,0
1,20,10,1,0,0,0,0,0,1,0,0,0
1,51,21,22,2,0,0,0,0,3,0,0,1
1,26,16,1,1,0,0,0,0,2,0,0,0
1,73,27,24,2,0,0,2,1,3,1,0,1
1,19,9,1,0,0,0,0,0,1,0,0,0
1,34,26,0,1,0,6,0,0,2,0,0,1
1,19,9,1,0,0,0,0,0,1,0,0,0
1,26,16,1,0,0,0,0,0,1,0,0,0
1,23,4,11,0,0,5,0,0,1,0,0,1
0,42,29,6,1,0,0,2,0,2,0,0,1
1,23,13,1,0,0,0,0,0,1,0,0,0
1,37,12,17,0,0,2,0,0,1,0,0,1
1,21,6,7,0,0,0,1,0,1,0,0,1
1,23,8,7,1,0,1,0,0,2,0,0,1
1,20,10,1,0,0,0,0,0,1,0,0,0
1,80,16,56,1,0,2,1,0,2,0,0,1
0,20,7,6,0,0,0,0,0,1,0,0,1
1,30,21,1,1,0,3,0,0,2,0,0,1
1,28,18,1,0,0,0,0,0,1,0,0,0
1,27,17,1,0,0,0,0,0,1,0,0,0
1,37,8,21,0,0,3,0,0,1,0,0,1
1,34,26,0,1,0,6,1,0,2,0,0,1
1,22,6,8,0,0,1,0,0,1,0,0,1
1,31,18,5,1,0,0,0,0,2,0,0,1
1,196,33,26,1,0,35,5,7,2,0,0,1
1,112,15,52,1,0,9,2,0,2,0,0,1
1,29,19,1,0,0,0,0,0,1,0,0,0
0,29,22,0,1,0,5,0,0,2,0,0,1
1,23,13,1,1,0,0,0,0,2,0,0,0
1,46,7,2,1,0,1,1,0,2,0,0,1
1,27,6,13,0,0,2,0,0,1,0,0,1
1,22,7,7,0,0,0,0,0,1,0,0,1
1,129,22,1,0,0,16,1,3,1,0,0,1
1,25,15,1,0,0,0,0,0,1,0,0,0
1,24,14,1,0,0,0,0,0,1,0,0,0
1,62,43,11,1,0,23,1,0,2,0,0,1
1,89,25,1,1,0,31,1,0,2,0,0,1
1,23,13,1,0,0,1,0,0,1,0,0,0
1,25,15,1,1,0,2,1,0,2,0,0,0
1,40,19,13,1,0,2,1,0,2,0,0,1
1,28,18,1,0,0,0,1,0,1,0,0,0
1,21,11,1,1,0,0,0,0,2,0,0,0
1,21,11,1,0,0,0,0,0,1,0,0,0
0,32,24,1,1,0,10,0,0,2,0,0,1
1,51,21,22,2,0,1,0,0,3,0,0,1
1,17,7,1,0,0,0,0,0,1,0,0,0
1,137,15,64,1,0,11,2,0,2,0,0,1
1,26,17,1,1,0,3,0,0,2,0,0,1
1,190,15,108,1,0,8,1,1,2,0,0,1
1,20,10,1,1,0,0,0,0,2,0,0,0
1,24,14,1,0,0,0,0,0,1,0,0,0
1,30,20,1,0,0,0,0,0,1,0,0,0
1,22,12,1,0,0,0,0,0,1,0,0,0
1,21,11,1,0,0,0,0,0,1,0,0,0
1,25,15,1,0,0,0,0,0,1,0,0,0
1,22,7,7,0,0,0,0,0,1,0,0,1
1,21,6,7,0,0,0,1,0,1,0,0,1
1,76,25,1,1,0,21,1,0,2,0,0,1
1,99,12,79,1,0,6,12,0,2,0,0,1
1,21,6,7,0,0,1,1,0,1,0,0,1
1,43,34,1,1,0,0,0,0,2,0,0,1
1,30,10,12,2,0,0,0,0,3,0,0,1
1,22,12,1,0,0,1,0,0,1,0,0,0
1,21,11,1,0,0,0,0,0,1,0,0,0
1,45,14,23,0,0,7,0,0,1,0,0,1
1,54,16,1,1,0,5,0,0,2,1,0,1
1,19,9,1,0,0,0,0,0,1,0,0,0
1,41,10,23,0,0,7,0,0,1,0,0,1
1,22,12,1,0,0,0,0,0,1,0,0,0
1,60,51,1,2,0,4,5,0,3,0,0,1
1,83,74,1,2,0,13,0,0,3,0,0,1
1,21,11,1,0,0,0,0,0,1,0,0,0
1,24,14,1,0,0,0,0,0,1,0,0,0
1,83,74,1,2,0,4,0,0,3,0,0,1
1,20,10,1,0,0,0,0,0,1,0,0,0
1,18,8,1,0,0,1,0,0,1,0,0,0
1,43,16,19,1,0,1,0,0,2,0,0,1
1,19,9,1,0,0,0,0,0,1,0,0,0
1,26,17,1,1,0,0,0,0,2,0,0,1
1,28,18,1,0,0,0,0,0,1,0,0,0
1,36,16,12,1,0,0,0,0,2,0,0,1
1,30,20,1,0,0,0,0,0,1,0,0,0
1,36,26,1,1,0,0,0,0,2,0,0,0
1,23,8,7,1,0,0,0,0,2,0,0,1
1,20,10,1,0,0,0,0,0,1,0,0,0
1,20,10,1,0,0,0,1,0,1,0,0,0
1,23,13,1,0,0,2,1,0,1,0,0,0
1,28,19,1,0,0,0,0,0,1,0,0,1
1,23,8,7,1,0,1,0,0,2,0,0,1
1,175,15,108,1,0,15,1,2,2,0,0,1
1,43,16,19,1,0,3,0,0,2,0,0,1
1,22,12,1,0,0,0,0,0,1,0,0,0
1,18,8,1,0,0,0,0,0,1,0,0,0
1,175,15,108,1,0,14,3,1,2,0,0,1
1,39,30,1,1,0,4,0,0,2,0,0,1
1,59,21,30,1,0,8,1,0,2,0,0,1
1,18,8,1,0,0,0,0,0,1,0,0,0
0,32,20,5,1,0,0,1,0,2,0,0,1
1,23,13,1,0,0,0,0,0,1,0,0,0
1,173,15,108,1,0,16,1,3,2,0,0,1
1,22,7,7,0,0,0,0,0,1,0,0,1
1,21,11,1,0,0,0,0,0,1,0,0,0
1,147,24,1,0,0,48,1,3,1,1,1,1
1,26,16,1,0,0,0,0,0,1,0,0,0
1,70,24,38,0,0,0,5,0,1,0,0,1
1,22,12,1,0,0,0,0,0,1,0,0,0
1,23,13,1,0,0,0,0,0,1,0,0,0
1,24,14,1,0,0,0,0,0,1,0,0,0
1,20,10,1,0,0,0,0,0,1,0,0,0
1,28,18,1,0,0,0,0,0,1,0,0,0
1,27,17,1,0,0,0,0,0,1,0,0,0
1,36,27,1,1,0,0,0,0,2,0,0,1
0,38,6,25,0,0,0,0,1,1,0,0,1
1,25,15,1,1,0,2,1,0,2,0,0,0
1,22,12,1,0,0,0,0,0,1,0,0,0
1,30,21,1,1,0,0,1,0,2,0,0,1
0,58,50,1,1,0,4,0,0,2,0,0,1
0,36,29,0,1,0,16,0,0,2,0,0,1
1,17,7,1,0,0,0,0,0,1,0,0,0
1,34,25,1,1,0,2,1,0,2,0,0,1
1,16,6,1,0,0,0,0,0,1,0,0,0
1,23,8,7,1,0,0,0,0,2,0,0,1
1,19,9,1,0,0,0,0,0,1,0,0,0
1,22,7,7,0,0,0,0,0,1,0,0,1
1,173,15,108,1,0,18,3,0,2,0,0,1
1,26,18,0,1,0,0,0,0,2,1,0,1
0,46,39,0,1,0,8,1,0,2,0,1,1
1,129,73,44,2,0,15,0,1,3,0,0,1
0,41,34,0,1,0,5,1,0,2,0,0,1
1,22,6,8,0,0,1,0,0,1,0,0,1
1,29,20,1,1,0,4,0,0,2,0,0,1
1,132,16,24,1,0,9,0,2,2,0,0,1
1,25,15,1,0,0,2,2,0,1,0,0,0
1,16,6,1,0,0,0,0,0,1,0,0,0
1,19,9,1,1,0,0,0,0,2,0,0,0
1,28,18,1,0,0,0,0,0,1,0,0,0
1,175,15,108,1,0,14,4,4,2,0,0,1
1,19,9,1,0,0,2,0,0,1,0,0,0
1,75,24,1,1,0,23,1,0,2,0,0,1
1,21,11,1,0,0,0,0,0,1,0,0,0
1,50,16,1,1,0,6,0,0,2,1,0,1
1,90,36,10,1,0,25,1,0,2,0,0,1
1,83,74,1,2,0,8,0,0,3,0,0,1
1,22,12,1,0,0,0,0,0,1,0,0,0
1,62,43,11,1,0,24,1,0,2,0,0,1
1,21,11,1,0,0,0,0,0,1,0,0,0
1,23,13,1,0,0,0,0,0,1,0,0,0
1,20,10,1,0,0,0,0,0,1,0,0,0
1,25,15,1,0,0,0,0,0,1,0,0,0
1,18,8,1,0,0,0,0,0,1,0,0,0
1,22,7,7,0,0,0,0,0,1,0,0,1
1,22,7,7,0,0,0,0,0,1,0,0,1
1,57,44,1,1,0,2,0,0,2,1,0,1
1,23,8,7,1,0,0,0,0,2,0,0,1
1,26,16,1,0,0,0,0,0,1,0,0,0
1,26,17,1,1,0,0,0,0,2,0,0,1
1,27,17,1,0,0,0,0,0,1,0,0,0
1,18,8,1,0,0,0,0,0,1,0,0,0
1,23,13,1,0,0,0,0,0,1,0,0,0
1,21,11,1,0,0,5,0,0,1,0,0,0
1,19,9,1,0,0,0,0,0,1,0,0,0
1,21,12,1,0,0,0,1,0,1,0,0,1
1,19,9,1,0,0,0,0,0,1,0,0,0
1,42,24,10,1,0,4,2,0,2,0,0,1
1,20,10,1,1,0,0,0,0,2,0,0,0
1,26,16,1,0,0,0,0,0,1,0,0,0
1,146,15,64,1,0,15,0,0,2,0,0,1
1,29,19,1,1,0,0,0,0,2,0,0,0
1,20,10,1,0,0,0,0,0,1,0,0,0
1,20,10,1,0,0,0,0,0,1,0,0,0
1,62,49,1,1,0,2,0,0,2,1,0,1
1,29,20,1,1,0,0,0,0,2,0,0,1
1,24,14,1,0,0,0,0,0,1,0,0,0
1,59,21,30,1,0,9,1,0,2,0,0,1
1,21,11,1,0,0,0,0,0,1,0,0,0
1,32,20,4,1,0,0,1,0,2,0,0,1
1,22,12,1,0,0,0,0,0,1,0,0,0
1,23,13,1,0,0,0,0,0,1,0,0,0
1,31,22,1,1,0,0,0,0,2,0,0,1
1,26,16,1,0,0,0,0,0,1,0,0,0
1,23,13,1,0,0,0,0,0,1,0,0,0
1,51,42,1,1,0,9,1,0,2,0,0,1
1,70,8,54,0,0,15,6,0,1,0,0,1
1,29,12,9,0,0,0,0,0,1,0,0,1
1,28,18,1,0,0,0,0,0,1,0,0,0
1,40,23,9,1,0,0,1,0,2,0,0,1
1,23,4,11,0,0,1,0,0,1,0,0,1
1,37,17,12,0,0,0,0,0,1,0,0,1
1,22,12,1,0,0,0,0,0,1,0,0,0
1,26,16,1,0,0,0,0,0,1,0,0,0
1,23,13,1,0,0,2,1,0,1,0,0,0
1,47,38,1,1,0,0,0,0,2,0,0,1
1,43,29,6,1,0,0,2,0,2,0,0,1
1,24,14,1,0,0,0,0,0,1,0,0,0
1,20,10,1,0,0,0,0,0,1,0,0,0
1,22,11,3,0,0,0,0,0,1,0,0,1
1,21,11,1,0,0,0,0,0,1,0,0,0
1,23,13,1,0,0,0,0,0,1,0,0,0
1,40,31,1,1,0,3,1,0,2,0,0,1
0,97,40,50,1,0,11,6,0,2,0,0,1
1,47,38,1,1,0,4,3,0,2,0,0,1
1,20,10,1,0,0,0,0,0,1,0,0,0
1,21,11,1,0,0,0,0,0,1,0,0,0
1,42,33,1,1,0,6,2,0,2,0,0,1
1,175,15,108,1,0,18,2,2,2,0,0,1
1,22,6,8,0,0,1,0,0,1,0,0,1
1,30,22,0,0,0,0,0,0,1,0,0,1
1,41,31,1,0,0,19,0,0,1,0,0,0
1,83,74,1,2,0,9,0,0,3,0,0,1
1,38,29,1,1,0,0,1,0,2,0,0,1
1,22,12,1,0,0,0,0,0,1,0,0,0
1,21,11,1,0,0,0,0,0,1,0,0,0
1,23,13,1,0,0,0,0,0,1,0,0,0
1,23,8,7,1,0,1,0,0,2,0,0,1
0,20,13,0,0,0,0,0,0,1,0,0,1
1,30,21,1,1,0,0,0,0,2,0,0,1
1,27,17,1,1,0,0,0,2,2,0,0,0
1,31,21,1,0,0,0,2,0,1,0,0,0
1,22,12,1,0,0,0,0,0,1,0,0,0
1,21,6,7,0,0,0,1,0,1,0,0,1
1,27,17,1,0,0,0,0,0,1,0,0,0
1,22,12,1,0,0,0,0,0,1,0,0,0
1,31,22,1,1,0,7,0,0,2,0,0,1
1,41,16,17,1,0,0,0,0,2,0,0,1
1,20,10,1,0,0,0,0,0,1,0,0,0
1,24,14,1,0,0,0,1,0,1,0,0,0
1,21,11,1,0,0,0,0,0,1,0,0,0
1,23,13,1,0,0,0,0,0,1,0,1,0
1,47,29,10,1,0,1,3,0,2,0,0,1
1,55,46,1,1,0,0,1,0,2,0,0,1
1,61,43,10,1,0,26,1,0,2,0,0,1
1,34,10,16,0,0,0,0,0,1,0,0,1
1,30,21,1,1,0,2,0,0,2,0,0,1
1,19,9,1,0,0,0,0,0,1,0,0,0
1,47,12,27,1,0,2,0,1,2,0,0,1
1,32,22,1,0,0,0,0,0,1,0,0,0
1,19,9,1,0,0,1,0,0,1,0,0,0
1,26,16,1,0,0,0,0,0,1,0,0,0
1,28,18,1,0,0,0,0,0,1,0,0,0
1,23,13,1,0,0,0,0,0,1,0,0,0
1,23,13,1,0,0,0,0,0,1,0,0,0
1,29,20,1,1,0,0,0,0,2,0,0,1
1,37,28,1,1,0,0,0,0,2,0,0,1
1,62,43,11,1,0,17,1,0,2,0,0,1
1,104,21,75,1,0,12,1,0,2,0,0,1
1,21,11,1,0,0,0,0,0,1,0,0,0
1,39,31,0,1,0,0,1,0,2,0,0,1
1,19,9,1,0,0,0,0,0,1,0,0,0
1,62,43,11,1,0,24,1,0,2,0,0,1
1,23,8,7,1,0,0,0,0,2,0,0,1
1,34,24,1,0,0,0,0,0,1,0,0,0
1,24,14,1,0,0,0,0,0,1,0,0,0
1,49,20,21,1,0,3,1,0,2,0,0,1
1,26,16,1,0,0,0,0,0,1,0,0,0
1,40,26,6,1,0,0,2,0,2,0,0,1
1,19,9,1,0,0,0,0,0,1,0,0,0
1,29,19,1,1,0,0,0,0,2,0,0,0
1,20,10,1,0,0,0,0,0,1,0,0,0
1,21,7,6,0,0,1,0,0,1,0,0,1
1,24,14,1,0,0,0,0,0,1,0,0,0
1,18,8,1,0,0,0,0,0,1,0,0,0
1,22,6,8,0,0,2,0,0,1,0,0,1
1,34,24,1,1,0,0,0,0,2,0,0,0
1,23,8,7,1,0,0,0,0,2,0,0,1
1,22,6,8,0,0,3,0,0,1,0,0,1
1,17,7,1,0,0,0,0,0,1,0,0,0
1,31,21,1,0,0,0,0,0,1,0,0,0
1,29,19,1,0,0,0,0,0,1,0,0,0
1,24,14,1,0,0,0,1,0,1,0,0,0
1,18,8,1,0,0,0,0,0,1,0,0,0
1,175,15,108,1,0,20,2,2,2,0,0,1
1,94,21,65,1,0,7,1,0,2,0,0,1
1,41,20,13,1,0,0,0,0,2,0,0,1
1,146,24,1,0,0,45,1,3,1,1,1,1
1,21,12,1,0,0,1,0,0,1,0,0,1
1,26,17,1,1,0,0,0,0,2,0,0,1
1,23,8,7,1,0,1,0,0,2,0,0,1
1,24,15,1,1,0,0,0,0,2,0,0,1
1,16,6,1,0,0,0,0,0,1,0,0,0
1,62,43,11,1,0,22,1,0,2,0,0,1
1,20,10,1,0,0,0,0,0,1,0,0,0
1,23,8,7,1,0,1,0,0,2,0,0,1
1,22,7,7,0,0,0,0,0,1,0,0,1
1,167,15,108,1,0,20,2,2,2,0,0,1
1,22,12,1,0,0,0,0,0,1,0,0,0
1,45,30,7,1,0,0,2,0,2,0,0,1
1,22,7,7,0,0,0,0,0,1,0,0,1
1,22,12,1,0,0,0,0,0,1,0,0,0
1,49,40,1,1,0,18,0,0,2,0,0,1
1,18,8,1,0,0,0,0,0,1,0,0,0
1,17,7,1,0,0,0,0,0,1,0,0,0
1,59,21,30,1,0,11,1,0,2,0,0,1
1,23,13,1,0,0,2,1,0,1,0,0,0
1,16,6,1,0,0,0,0,0,1,0,0,0
1,29,19,1,0,0,0,0,0,1,0,0,0
1,24,14,1,0,0,0,1,0,1,0,0,0
0,52,45,0,1,0,0,3,0,2,0,0,1
1,21,11,1,0,0,0,0,0,1,0,0,0
1,24,14,1,0,0,0,0,0,1,0,0,0
1,16,6,1,0,0,0,0,0,1,0,0,0
1,19,9,1,0,0,0,0,0,1,0,0,0
1,62,43,11,1,0,19,1,0,2,0,0,1
1,22,6,8,0,0,2,0,0,1,0,0,1
1,31,21,1,1,0,0,0,0,2,0,0,0
1,17,7,1,0,0,2,0,0,1,0,0,0
1,88,15,65,1,0,10,0,0,2,0,0,1
1,34,13,13,0,0,0,0,0,1,0,0,1
1,22,7,7,0,0,0,0,0,1,0,0,1
1,20,10,1,0,0,0,0,0,1,0,0,0
1,21,6,7,0,0,0,1,0,1,0,0,1
1,19,9,1,0,0,0,0,0,1,0,0,0
0,28,6,15,0,0,0,0,0,1,0,0,1
1,32,20,4,1,0,0,1,0,2,0,0,1
0,46,17,22,0,0,0,1,0,1,1,0,1
1,41,32,1,1,0,0,2,0,2,0,0,1
1,32,22,1,0,0,0,0,0,1,0,0,0
1,28,19,1,1,0,5,0,0,2,0,0,1
1,25,15,1,0,0,0,0,0,1,0,0,0
1,22,13,1,0,0,3,0,0,1,0,1,1
1,503,35,6,2,0,130,17,7,3,1,0,1
1,62,43,11,1,0,23,1,0,2,0,0,1
1,61,28,25,1,0,0,2,0,2,0,0,1
